MedianIncome,HouseAge,AvgRooms,AvgBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal,lat,lon,name,admin1,admin2,cc,IncomeCategory,HouseAgeCategory,bedrooms_per_room,rooms_per_person
60302.0,52.0,5.0,0.9,634.0,2.5,37.81,-122.24,287300.0,37.82437,-122.23163,Piedmont,California,Alameda County,US,Medium,41-60,0.18,2.0
75080.0,52.0,7.0,1.0,878.0,2.5,37.81,-122.23,348700.0,37.82437,-122.23163,Piedmont,California,Alameda County,US,Medium,41-60,0.14285714285714285,2.8
27477.0,52.0,4.0,1.1,918.0,1.9,37.81,-122.24,243800.00000000003,37.82437,-122.23163,Piedmont,California,Alameda County,US,Low,41-60,0.275,2.1052631578947367
21944.0,52.0,5.0,1.0,360.0,2.1,37.8,-122.24,211500.00000000003,37.82437,-122.23163,Piedmont,California,Alameda County,US,Low,41-60,0.2,2.380952380952381
30149.0,52.0,4.0,1.0,1197.0,2.5,37.8,-122.25,218400.00000000003,37.80437,-122.2708,Oakland,California,Alameda County,US,Low,41-60,0.25,1.6
36750.0,52.0,4.0,1.0,1048.0,2.0,37.81,-122.24,269900.0,37.82437,-122.23163,Piedmont,California,Alameda County,US,Low,41-60,0.25,2.0
32250.0,46.0,4.0,1.1,1373.0,1.8,37.81,-122.25,218800.00000000003,37.80437,-122.2708,Oakland,California,Alameda County,US,Low,41-60,0.275,2.2222222222222223
29345.0,42.0,4.0,1.0,1715.0,1.7,37.8,-122.25,225000.0,37.80437,-122.2708,Oakland,California,Alameda County,US,Low,41-60,0.25,2.3529411764705883
21429.0,43.0,3.0,1.1,1359.0,1.9,37.8,-122.25,250000.0,37.80437,-122.2708,Oakland,California,Alameda County,US,Low,41-60,0.3666666666666667,1.5789473684210527
16121.0,41.0,3.0,1.1,1062.0,2.6,37.8,-122.25,171400.0,37.80437,-122.2708,Oakland,California,Alameda County,US,Low,41-60,0.3666666666666667,1.1538461538461537
13929.0,29.0,3.0,1.1,1335.0,1.7,37.8,-122.25,193800.0,37.80437,-122.2708,Oakland,California,Alameda County,US,Low,21-40,0.3666666666666667,1.7647058823529411
23173.0,27.0,3.0,1.1,1171.0,2.7,37.79,-122.24,125000.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,21-40,0.3666666666666667,1.111111111111111
17772.0,45.0,3.0,1.1,1475.0,3.2,37.79,-122.25,97500.0,37.80437,-122.2708,Oakland,California,Alameda County,US,Low,41-60,0.3666666666666667,0.9375
26458.0,50.0,3.0,1.0,742.0,3.8,37.79,-122.25,125000.0,37.80437,-122.2708,Oakland,California,Alameda County,US,Low,41-60,0.3333333333333333,0.7894736842105263
21810.0,52.0,3.0,1.1,1086.0,3.0,37.79,-122.25,138800.0,37.80437,-122.2708,Oakland,California,Alameda County,US,Low,41-60,0.3666666666666667,1.0
22303.0,36.0,3.0,1.1,1645.0,3.0,37.8,-122.25,116700.0,37.80437,-122.2708,Oakland,California,Alameda County,US,Low,21-40,0.3666666666666667,1.0
16504.0,43.0,3.0,1.0,1710.0,2.7,37.8,-122.25,151800.0,37.80437,-122.2708,Oakland,California,Alameda County,US,Low,41-60,0.3333333333333333,1.111111111111111
22697.0,52.0,4.0,1.0,731.0,3.2,37.8,-122.24,127000.0,37.82437,-122.23163,Piedmont,California,Alameda County,US,Low,41-60,0.25,1.25
21563.0,52.0,4.0,1.1,1118.0,3.2,37.8,-122.24,128600.0,37.82437,-122.23163,Piedmont,California,Alameda County,US,Low,41-60,0.275,1.25
21348.0,52.0,4.0,1.2,1006.0,3.0,37.8,-122.24,140600.0,37.82437,-122.23163,Piedmont,California,Alameda County,US,Low,41-60,0.3,1.3333333333333333
26292.0,47.0,3.0,1.1,1213.0,2.2,37.8,-122.24,182700.0,37.82437,-122.23163,Piedmont,California,Alameda County,US,Low,41-60,0.3666666666666667,1.3636363636363635
23834.0,52.0,4.0,1.1,772.0,3.0,37.8,-122.23,146900.0,37.82437,-122.23163,Piedmont,California,Alameda County,US,Low,41-60,0.275,1.3333333333333333
29570.0,52.0,4.0,1.0,1321.0,3.3,37.8,-122.24,122800.0,37.82437,-122.23163,Piedmont,California,Alameda County,US,Low,41-60,0.25,1.2121212121212122
25238.0,49.0,4.0,1.1,1487.0,2.2,37.8,-122.24,169300.0,37.82437,-122.23163,Piedmont,California,Alameda County,US,Low,41-60,0.275,1.8181818181818181
19375.0,52.0,4.0,1.0,488.0,2.6,37.8,-122.23,126600.0,37.82437,-122.23163,Piedmont,California,Alameda County,US,Low,41-60,0.25,1.5384615384615383
19028.0,51.0,4.0,1.1,949.0,2.4,37.8,-122.23,127899.99999999999,37.82437,-122.23163,Piedmont,California,Alameda County,US,Low,41-60,0.275,1.6666666666666667
22500.0,50.0,4.0,1.2,1149.0,2.8,37.8,-122.23,123500.00000000001,37.82437,-122.23163,Piedmont,California,Alameda County,US,Low,41-60,0.3,1.4285714285714286
23929.0,52.0,4.0,1.1,844.0,3.0,37.8,-122.23,111900.0,37.82437,-122.23163,Piedmont,California,Alameda County,US,Low,41-60,0.275,1.3333333333333333
21917.0,43.0,4.0,1.1,4367.0,3.5,37.79,-122.23,112799.99999999999,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.275,1.1428571428571428
29358.0,52.0,4.0,1.0,1659.0,4.0,37.79,-122.23,107900.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.25,1.0
18854.0,30.0,3.0,1.0,1011.0,3.8,37.79,-122.23,137500.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,21-40,0.3333333333333333,0.7894736842105263
21638.0,39.0,3.0,1.1,1464.0,3.8,37.79,-122.24,105500.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,21-40,0.3666666666666667,0.7894736842105263
21250.0,47.0,4.0,1.3,1237.0,4.1,37.79,-122.24,95500.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.325,0.9756097560975611
33750.0,52.0,4.0,1.1,647.0,3.9,37.79,-122.24,116100.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.275,1.0256410256410258
22542.0,43.0,4.0,1.1,1284.0,3.6,37.79,-122.24,112200.00000000001,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.275,1.1111111111111112
21000.0,51.0,3.0,0.8,228.0,4.1,37.79,-122.25,75000.0,37.80437,-122.2708,Oakland,California,Alameda County,US,Low,41-60,0.26666666666666666,0.7317073170731708
16000.0,39.0,3.0,1.0,381.0,3.1,37.79,-122.25,112500.0,37.80437,-122.2708,Oakland,California,Alameda County,US,Low,21-40,0.3333333333333333,0.9677419354838709
36250.0,52.0,3.0,1.0,846.0,3.7,37.79,-122.25,125000.0,37.80437,-122.2708,Oakland,California,Alameda County,US,Low,41-60,0.3333333333333333,0.8108108108108107
16929.0,20.0,3.0,1.2,1659.0,2.5,37.8,-122.26,114999.99999999999,37.80437,-122.2708,Oakland,California,Alameda County,US,Low,0-20,0.39999999999999997,1.2
16471.0,52.0,2.0,0.9,520.0,3.8,37.77,-122.22,95000.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.45,0.5263157894736842
25900.0,52.0,4.0,1.2,866.0,3.3,37.77,-122.22,96400.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.3,1.2121212121212122
25700.0,52.0,4.0,1.1,612.0,3.3,37.77,-122.23,72000.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.275,1.2121212121212122
26429.0,52.0,3.0,1.2,415.0,3.3,37.78,-122.23,71300.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.39999999999999997,0.9090909090909092
30257.0,52.0,4.0,1.0,994.0,4.7,37.78,-122.23,80800.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.25,0.851063829787234
14886.0,50.0,4.0,1.1,1525.0,3.2,37.78,-122.22,128800.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.275,1.25
19338.0,43.0,3.0,1.1,1506.0,3.4,37.78,-122.23,112500.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.3666666666666667,0.8823529411764706
14844.0,52.0,3.0,1.0,1008.0,4.0,37.78,-122.23,119400.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.3333333333333333,0.75
16009.0,44.0,3.0,1.1,2813.0,3.7,37.78,-122.23,118100.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.3666666666666667,0.8108108108108107
20375.0,48.0,4.0,1.2,1481.0,4.3,37.79,-122.23,122500.00000000001,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.3,0.9302325581395349
22930.0,49.0,5.0,1.0,859.0,3.9,37.79,-122.23,106300.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.2,1.2820512820512822
21494.0,37.0,4.0,1.1,1608.0,3.1,37.79,-122.22,132500.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,21-40,0.275,1.2903225806451613
16198.0,30.0,4.0,1.0,425.0,3.0,37.79,-122.23,122700.00000000001,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,21-40,0.25,1.3333333333333333
13281.0,40.0,5.0,1.1,564.0,3.1,37.79,-122.23,113300.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,21-40,0.22000000000000003,1.6129032258064515
35156.0,44.0,5.0,1.2,961.0,3.5,37.79,-122.22,109500.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.24,1.4285714285714286
39048.0,52.0,4.0,1.0,2273.0,3.3,37.79,-122.22,164700.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.25,1.2121212121212122
30893.0,52.0,3.0,1.0,600.0,3.1,37.79,-122.21,125000.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.3333333333333333,0.9677419354838709
26042.0,46.0,4.0,1.1,1647.0,3.1,37.79,-122.22,124700.00000000001,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.275,1.2903225806451613
25000.0,49.0,4.0,1.1,1201.0,2.8,37.79,-122.22,136700.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.275,1.4285714285714286
27969.0,38.0,4.0,1.1,2167.0,3.3,37.79,-122.22,141700.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,21-40,0.275,1.2121212121212122
28321.0,29.0,4.0,1.1,939.0,2.8,37.79,-122.2,150000.0,37.82437,-122.23163,Piedmont,California,Alameda County,US,Low,21-40,0.275,1.4285714285714286
29583.0,47.0,5.0,1.1,859.0,2.9,37.79,-122.21,138800.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.22000000000000003,1.7241379310344829
28365.0,34.0,4.0,1.1,1517.0,2.9,37.79,-122.21,139200.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,21-40,0.275,1.3793103448275863
28750.0,35.0,4.0,1.1,1143.0,3.0,37.79,-122.21,143800.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,21-40,0.275,1.3333333333333333
30682.0,39.0,4.0,1.1,1109.0,2.4,37.8,-122.21,156500.0,37.82437,-122.23163,Piedmont,California,Alameda County,US,Low,21-40,0.275,1.6666666666666667
30757.0,39.0,4.0,1.0,1221.0,2.7,37.8,-122.21,151000.0,37.82437,-122.23163,Piedmont,California,Alameda County,US,Low,21-40,0.25,1.4814814814814814
49559.0,43.0,6.0,1.1,1115.0,2.5,37.8,-122.2,273000.0,37.82437,-122.23163,Piedmont,California,Alameda County,US,Low,41-60,0.18333333333333335,2.4
47721.0,52.0,5.0,1.1,706.0,2.6,37.8,-122.2,217099.99999999997,37.82437,-122.23163,Piedmont,California,Alameda County,US,Low,41-60,0.22000000000000003,1.923076923076923
34861.0,52.0,4.0,1.0,1883.0,2.7,37.8,-122.21,187100.0,37.82437,-122.23163,Piedmont,California,Alameda County,US,Low,41-60,0.25,1.4814814814814814
51184.0,41.0,6.0,1.0,804.0,2.4,37.8,-122.2,239600.0,37.82437,-122.23163,Piedmont,California,Alameda County,US,Medium,41-60,0.16666666666666666,2.5
40977.0,48.0,5.0,1.0,506.0,2.0,37.8,-122.21,229700.00000000003,37.82437,-122.23163,Piedmont,California,Alameda County,US,Low,41-60,0.2,2.5
47440.0,48.0,7.0,1.1,610.0,2.6,37.8,-122.19,257300.0,37.82437,-122.23163,Piedmont,California,Alameda County,US,Low,41-60,0.15714285714285717,2.692307692307692
42728.0,46.0,5.0,1.0,768.0,2.3,37.8,-122.19,246900.0,37.82437,-122.23163,Piedmont,California,Alameda County,US,Low,41-60,0.2,2.173913043478261
29844.0,50.0,5.0,1.1,462.0,2.5,37.79,-122.19,179900.0,37.82437,-122.23163,Piedmont,California,Alameda County,US,Low,41-60,0.22000000000000003,2.0
41739.0,40.0,4.0,1.1,667.0,2.8,37.79,-122.2,169600.0,37.82437,-122.23163,Piedmont,California,Alameda County,US,Low,21-40,0.275,1.4285714285714286
38487.0,46.0,5.0,1.0,1059.0,2.7,37.8,-122.2,203300.0,37.82437,-122.23163,Piedmont,California,Alameda County,US,Low,41-60,0.2,1.8518518518518516
40114.0,52.0,6.0,1.0,637.0,2.3,37.8,-122.19,263400.0,37.82437,-122.23163,Piedmont,California,Alameda County,US,Low,41-60,0.16666666666666666,2.608695652173913
46563.0,45.0,5.0,1.0,1106.0,2.4,37.79,-122.19,231800.0,37.82437,-122.23163,Piedmont,California,Alameda County,US,Low,41-60,0.2,2.0833333333333335
29297.0,28.0,4.0,1.1,1737.0,2.6,37.79,-122.19,140500.0,37.82437,-122.23163,Piedmont,California,Alameda County,US,Low,21-40,0.275,1.5384615384615383
23036.0,35.0,4.0,1.2,1009.0,2.6,37.79,-122.2,126000.0,37.82437,-122.23163,Piedmont,California,Alameda County,US,Low,21-40,0.3,1.5384615384615383
26667.0,49.0,4.0,0.9,737.0,3.5,37.79,-122.2,122000.0,37.82437,-122.23163,Piedmont,California,Alameda County,US,Low,41-60,0.225,1.1428571428571428
26191.0,44.0,3.0,0.9,1354.0,2.8,37.79,-122.2,134700.0,37.82437,-122.23163,Piedmont,California,Alameda County,US,Low,41-60,0.3,1.0714285714285714
24167.0,45.0,4.0,1.1,1530.0,3.2,37.79,-122.21,139400.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.275,1.25
27788.0,45.0,4.0,1.1,1410.0,2.9,37.79,-122.2,115399.99999999999,37.82437,-122.23163,Piedmont,California,Alameda County,US,Low,41-60,0.275,1.3793103448275863
27352.0,46.0,3.0,0.9,1390.0,2.4,37.78,-122.21,137300.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.3,1.25
18472.0,52.0,5.0,1.1,1065.0,4.0,37.78,-122.21,137000.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.22000000000000003,1.25
26583.0,52.0,4.0,0.9,792.0,3.2,37.78,-122.21,142600.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.225,1.25
30536.0,49.0,3.0,1.0,779.0,3.2,37.78,-122.21,137500.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.3333333333333333,0.9375
23906.0,44.0,4.0,1.2,2269.0,3.7,37.78,-122.22,111700.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.3,1.081081081081081
17188.0,43.0,4.0,1.1,1227.0,3.0,37.78,-122.21,126800.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.275,1.3333333333333333
26250.0,47.0,3.0,1.0,753.0,3.1,37.78,-122.21,111300.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.3333333333333333,0.9677419354838709
28015.0,40.0,3.0,0.8,547.0,4.1,37.77,-122.22,114799.99999999999,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,21-40,0.26666666666666666,0.7317073170731708
17276.0,50.0,4.0,1.1,1807.0,4.1,37.78,-122.22,102299.99999999999,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.275,0.9756097560975611
20801.0,44.0,3.0,1.0,1700.0,3.4,37.78,-122.22,131900.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.3333333333333333,0.8823529411764706
24890.0,51.0,4.0,1.2,1543.0,3.9,37.78,-122.22,119100.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.3,1.0256410256410258
17546.0,52.0,4.0,1.0,1085.0,3.6,37.76,-122.21,80600.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.25,1.1111111111111112
40904.0,52.0,4.0,1.3,353.0,2.6,37.77,-122.21,80600.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.325,1.5384615384615383
26765.0,52.0,5.0,1.0,473.0,3.2,37.77,-122.21,88800.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.2,1.5625
24339.0,49.0,4.0,1.0,1621.0,3.4,37.77,-122.2,102400.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.25,1.1764705882352942
23310.0,46.0,3.0,1.1,1183.0,3.3,37.77,-122.21,98700.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.3666666666666667,0.9090909090909092
22605.0,43.0,3.0,1.2,836.0,3.0,37.77,-122.21,100000.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.39999999999999997,1.0
18039.0,42.0,3.0,1.0,900.0,3.4,37.77,-122.19,92300.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.3333333333333333,0.8823529411764706
22563.0,39.0,5.0,1.1,1888.0,3.5,37.77,-122.2,94800.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,21-40,0.22000000000000003,1.4285714285714286
20562.0,41.0,4.0,1.2,1024.0,3.0,37.77,-122.2,102000.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.3,1.3333333333333333
35398.0,52.0,5.0,1.0,1225.0,2.9,37.78,-122.2,158400.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.2,1.7241379310344829
31167.0,39.0,4.0,1.1,1071.0,2.8,37.78,-122.2,121600.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,21-40,0.275,1.4285714285714286
25401.0,50.0,4.0,1.1,1128.0,3.0,37.78,-122.2,129099.99999999999,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.275,1.3333333333333333
28980.0,43.0,5.0,1.0,1537.0,3.2,37.77,-122.2,121400.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.2,1.5625
23125.0,44.0,4.0,1.1,1240.0,3.2,37.78,-122.21,102800.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.275,1.25
28750.0,52.0,6.0,1.1,469.0,2.8,37.78,-122.19,160000.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.18333333333333335,2.142857142857143
33715.0,52.0,5.0,1.0,1086.0,2.6,37.77,-122.19,143900.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.2,1.923076923076923
35114.0,52.0,5.0,1.1,1144.0,2.7,37.77,-122.19,151200.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.22000000000000003,1.8518518518518516
43125.0,52.0,6.0,1.1,1109.0,3.0,37.78,-122.19,164400.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.18333333333333335,2.0
32201.0,52.0,5.0,1.1,984.0,2.7,37.78,-122.19,156500.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.22000000000000003,1.8518518518518516
38750.0,33.0,3.0,0.7,575.0,12.2,37.78,-122.18,225000.0,37.72493,-122.15608,San Leandro,California,Alameda County,US,Low,21-40,0.2333333333333333,0.24590163934426232
52328.0,49.0,5.0,1.0,496.0,2.4,37.78,-122.19,174200.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Medium,41-60,0.2,2.0833333333333335
37262.0,52.0,5.0,1.0,555.0,2.9,37.78,-122.19,166900.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.2,1.7241379310344829
45893.0,45.0,5.0,1.0,869.0,2.7,37.78,-122.2,163500.0,37.76521,-122.24164,Alameda,California,Alameda County,US,Low,41-60,0.2,1.8518518518518516
52578.0,39.0,5.0,0.9,236.0,2.2,37.79,-122.18,252999.99999999997,37.82437,-122.23163,Piedmont,California,Alameda County,US,Medium,21-40,0.18,2.2727272727272725
70875.0,41.0,6.0,1.1,626.0,2.9,37.79,-122.18,240700.0,37.82437,-122.23163,Piedmont,California,Alameda County,US,Medium,41-60,0.18333333333333335,2.0689655172413794
39712.0,46.0,6.0,1.2,922.0,2.8,37.79,-122.18,208100.0,37.82437,-122.23163,Piedmont,California,Alameda County,US,Low,41-60,0.19999999999999998,2.142857142857143
29514.0,47.0,4.0,0.9,582.0,2.3,37.79,-122.19,198100.0,37.82437,-122.23163,Piedmont,California,Alameda County,US,Low,41-60,0.225,1.7391304347826089
26667.0,50.0,4.0,1.1,546.0,2.7,37.79,-122.19,172800.0,37.82437,-122.23163,Piedmont,California,Alameda County,US,Low,41-60,0.275,1.4814814814814814
54446.0,37.0,6.0,1.0,620.0,2.3,37.81,-122.18,336700.0,37.82437,-122.23163,Piedmont,California,Alameda County,US,Medium,21-40,0.16666666666666666,2.608695652173913
62838.0,34.0,6.0,1.0,442.0,2.3,37.8,-122.18,318200.0,37.82437,-122.23163,Piedmont,California,Alameda County,US,Medium,21-40,0.16666666666666666,2.608695652173913
67527.0,23.0,7.0,1.0,955.0,2.9,37.8,-122.18,285800.0,37.82437,-122.23163,Piedmont,California,Alameda County,US,Medium,21-40,0.14285714285714285,2.413793103448276
70712.0,24.0,7.0,1.0,916.0,2.8,37.77,-122.13,293000.0,37.72493,-122.15608,San Leandro,California,Alameda County,US,Medium,21-40,0.14285714285714285,2.5
59849.0,22.0,6.0,1.0,4985.0,2.5,37.79,-122.16,371000.0,37.83493,-122.12969,Moraga,California,Contra Costa County,US,Medium,21-40,0.16666666666666666,2.4
36875.0,42.0,5.0,1.0,651.0,2.4,37.78,-122.17,157300.0,37.72493,-122.15608,San Leandro,California,Alameda County,US,Low,41-60,0.2,2.0833333333333335
28750.0,30.0,4.0,1.1,1704.0,2.4,37.77,-122.17,135300.0,37.72493,-122.15608,San Leandro,California,Alameda County,US,Low,21-40,0.275,1.6666666666666667
34205.0,43.0,4.0,1.1,1085.0,2.7,37.78,-122.18,136700.0,37.72493,-122.15608,San Leandro,California,Alameda County,US,Low,41-60,0.275,1.4814814814814814
32984.0,50.0,5.0,1.1,713.0,2.5,37.78,-122.18,160700.0,37.72493,-122.15608,San Leandro,California,Alameda County,US,Low,41-60,0.22000000000000003,2.0
38750.0,49.0,4.0,1.0,468.0,2.6,37.78,-122.17,140600.0,37.72493,-122.15608,San Leandro,California,Alameda County,US,Low,41-60,0.25,1.5384615384615383
41750.0,52.0,5.0,1.1,296.0,2.4,37.78,-122.17,144000.0,37.72493,-122.15608,San Leandro,California,Alameda County,US,Low,41-60,0.22000000000000003,2.0833333333333335
43750.0,47.0,5.0,1.0,570.0,2.6,37.77,-122.16,161900.0,37.72493,-122.15608,San Leandro,California,Alameda County,US,Low,41-60,0.2,1.923076923076923
47709.0,48.0,5.0,1.1,446.0,2.5,37.77,-122.16,156300.0,37.72493,-122.15608,San Leandro,California,Alameda County,US,Low,41-60,0.22000000000000003,2.0
35739.0,45.0,6.0,1.0,968.0,2.5,37.77,-122.16,176000.0,37.72493,-122.15608,San Leandro,California,Alameda County,US,Low,41-60,0.16666666666666666,2.4
30958.0,39.0,5.0,1.1,857.0,2.7,37.77,-122.16,145800.0,37.72493,-122.15608,San Leandro,California,Alameda County,US,Low,21-40,0.22000000000000003,1.8518518518518516
33958.0,39.0,5.0,1.1,912.0,2.8,37.77,-122.17,141900.0,37.72493,-122.15608,San Leandro,California,Alameda County,US,Low,21-40,0.22000000000000003,1.7857142857142858
18710.0,31.0,5.0,1.2,1360.0,3.0,37.77,-122.17,90700.0,37.72493,-122.15608,San Leandro,California,Alameda County,US,Low,21-40,0.24,1.6666666666666667
19356.0,41.0,4.0,1.0,1074.0,3.0,37.76,-122.17,90600.0,37.72493,-122.15608,San Leandro,California,Alameda County,US,Low,41-60,0.25,1.3333333333333333
21842.0,47.0,5.0,1.1,965.0,2.5,37.76,-122.17,107900.0,37.72493,-122.15608,San Leandro,California,Alameda County,US,Low,41-60,0.22000000000000003,2.0
22917.0,37.0,4.0,1.1,933.0,2.9,37.76,-122.18,107000.0,37.72493,-122.15608,San Leandro,California,Alameda County,US,Low,21-40,0.275,1.3793103448275863
